event_id,event_type,event_time,ingest_time,advertiser_id,campaign_id,placement,device,geo,media_cost,currency,viewability
evt_cbfd1ebf,impression,2026-06-04 03:24:43+05:30,2026-06-04T18:39:49Z,adv_1576,cmp_1576_2,banner_300x250,ctv,US,0.0101,USD,0.62
evt_cafd1d2c,impression,2026-06-04 23:33:10+05:30,2026-06-04T02:42:25Z,adv_1569,cmp_1569_2,preroll,mobile,GB,0.0175,USD,0.94
evt_cdfd21e5,impression,2026-06-04 14:01:05+05:30,2026-06-04T15:53:23Z,adv_1597,cmp_1597_1,banner_728x90,desktop,unknown,-0.0103,INR,0.47
evt_ccfd2052,click,2026-06-04 16:09:35+05:30,2026-06-04T09:05:07Z,adv_1583,cmp_1583_3,banner_728x90,ctv,IN,0.5296,USD,0.78
evt_c7fd1873,conversion,2026-06-04 04:23:24+05:30,2026-06-04T20:39:09Z,adv_1569,cmp_1569_2,banner_300x250,tablet,,0.0000,USD,0.90
evt_c6fd16e0,impression,2026-06-04 12:54:03+05:30,2026-06-04T19:54:13Z,adv_1611,cmp_1611_3,interstitial,ctv,,0.0189,INR,0.80
evt_c9fd1b99,impression,2026-06-04 21:44:17+05:30,2026-06-04T03:09:12Z,adv_1590,cmp_1590_3,native_feed,mobile,IN,0.0048,USD,0.41
evt_c8fd1a06,impression,2026-06-04 21:51:40+05:30,2026-06-04T17:41:49Z,adv_1597,cmp_1597_2,native_feed,tablet,SG,0.0055,USD,0.70
evt_d3fd2b57,click,2026-06-04 17:33:19+05:30,2026-06-04T06:00:59Z,adv_1597,cmp_1597_2,preroll,mobile,,0.0167,USD,0.64
evt_d2fd29c4,impression,2026-06-04 01:53:36+05:30,2026-06-04T22:09:26Z,adv_1597,cmp_1597_1,banner_300x250,tablet,IN,0.0035,USD,0.65
evt_c5fad6b6,impression,2026-06-04 21:55:39+05:30,2026-06-04T09:38:56Z,adv_1576,cmp_1576_1,preroll,mobile,IN,0.0064,USD,0.96
evt_c6fad849,impression,2026-06-04 23:19:11+05:30,2026-06-04T06:06:02Z,adv_1555,cmp_1555_2,interstitial,tablet,unknown,0.0044,USD,0.49
evt_c3fad390,impression,2026-06-04 16:12:39+05:30,2026-06-04T14:59:11Z,adv_1569,cmp_1569_2,preroll,mobile,DE,0.0055,USD,0.91
evt_c4fad523,impression,2026-06-04 06:24:05+05:30,2026-06-04T10:05:51Z,adv_1590,cmp_1590_3,preroll,mobile,unknown,0.0113,USD,0.70
evt_c9fadd02,click,2026-06-04 10:23:10+05:30,2026-06-04T06:11:05Z,adv_1590,cmp_1590_2,preroll,mobile,CA,0.5121,INR,0.99
evt_cafade95,impression,2026-06-04 02:35:18+05:30,2026-06-04T16:24:48Z,adv_1569,cmp_1569_2,banner_300x250,tablet,SG,0.0091,USD,0.68
evt_c7fad9dc,impression,2026-06-04 13:16:11+05:30,2026-06-04T14:54:44Z,adv_1548,cmp_1548_1,preroll,mobile,AU,0.0162,INR,0.79
evt_c8fadb6f,impression,2026-06-04 12:17:37+05:30,2026-06-04T14:46:04Z,adv_1576,cmp_1576_2,banner_300x250,ctv,SG,0.0105,USD,0.43
evt_cdfae34e,impression,2026-06-04 01:54:14+05:30,2026-06-04T03:19:12Z,adv_1597,cmp_1597_3,banner_728x90,ctv,SG,0.0171,USD,0.99
evt_cefae4e1,impression,2026-06-04 03:41:24+05:30,2026-06-04T02:47:27Z,adv_1555,cmp_1555_3,banner_728x90,ctv,GB,0.0150,USD,0.50
evt_d801aed1,impression,2026-06-04 20:07:48+05:30,2026-06-04T01:14:43Z,adv_1604,cmp_1604_1,banner_300x250,ctv,unknown,0.0035,USD,0.43
evt_d701ad3e,impression,2026-06-04 04:26:40+05:30,2026-06-04T15:27:11Z,adv_1562,cmp_1562_3,banner_728x90,tablet,GB,0.0184,USD,0.48
evt_d601abab,impression,2026-06-04 22:19:14+05:30,2026-06-04T21:40:50Z,adv_1562,cmp_1562_3,interstitial,tablet,CA,0.0088,USD,0.85
evt_d501aa18,impression,2026-06-04 21:03:31+05:30,2026-06-04T13:44:54Z,adv_1548,cmp_1548_3,banner_728x90,tablet,IN,0.0094,USD,0.85
evt_dc01b51d,impression,2026-06-04 19:12:05+05:30,2026-06-04T09:17:29Z,adv_1576,cmp_1576_1,native_feed,tablet,,0.0107,USD,0.41
evt_db01b38a,impression,2026-06-04 19:55:58+05:30,2026-06-04T23:59:48Z,adv_1576,cmp_1576_1,banner_300x250,ctv,SG,0.0098,USD,0.53
evt_da01b1f7,impression,2026-06-04 14:25:44+05:30,2026-06-04T01:14:48Z,adv_1569,cmp_1569_3,banner_728x90,tablet,,0.0169,USD,0.90
evt_d901b064,impression,2026-06-04 01:09:20+05:30,2026-06-04T16:29:15Z,adv_1548,cmp_1548_2,interstitial,tablet,,0.0124,USD,0.78
evt_d001a239,impression,2026-06-04 22:46:48+05:30,2026-06-04T00:01:19Z,adv_1625,cmp_1625_3,preroll,mobile,unknown,0.0072,USD,0.72
evt_cf01a0a6,impression,2026-06-04 15:21:09+05:30,2026-06-04T10:16:13Z,adv_1569,cmp_1569_3,banner_300x250,ctv,US,0.0192,USD,0.43
evt_d1ff66c8,click,2026-06-04 12:37:46+05:30,2026-06-04T19:12:19Z,adv_1625,cmp_1625_2,interstitial,mobile,GB,0.6753,USD,0.76
evt_d2ff685b,impression,2026-06-04 17:58:10+05:30,2026-06-04T18:20:48Z,adv_1548,cmp_1548_2,interstitial,mobile,CA,-0.0001,USD,0.88
evt_d3ff69ee,impression,2026-06-04 07:27:21+05:30,2026-06-04T22:17:52Z,adv_1597,cmp_1597_1,native_feed,desktop,US,0.0064,USD,0.87
evt_d4ff6b81,impression,2026-06-04 13:35:49+05:30,2026-06-04T07:40:16Z,adv_1611,cmp_1611_1,interstitial,ctv,US,0.0185,INR,0.99
evt_d5ff6d14,impression,2026-06-04 00:20:53+05:30,2026-06-04T01:06:44Z,adv_1590,cmp_1590_3,native_feed,mobile,SG,0.0030,USD,0.88
evt_d6ff6ea7,click,2026-06-04 19:37:21+05:30,2026-06-04T23:23:37Z,adv_1583,cmp_1583_3,interstitial,desktop,CA,0.3373,USD,0.62
evt_d7ff703a,impression,2026-06-04 17:18:15+05:30,2026-06-05T01:07:30Z,adv_1555,cmp_1555_3,preroll,desktop,SG,0.0045,INR,0.77
evt_d8ff71cd,impression,2026-06-04 20:17:28+05:30,2026-06-04T22:11:28Z,adv_1590,cmp_1590_2,banner_300x250,tablet,DE,0.0008,INR,0.92
evt_c9ff5a30,impression,2026-06-04 14:30:16+05:30,2026-06-04T16:41:44Z,adv_1625,cmp_1625_3,preroll,ctv,IN,0.0172,INR,0.77
evt_caff5bc3,impression,2026-06-04 22:59:15+05:30,2026-06-04T01:39:59Z,adv_1576,cmp_1576_2,native_feed,ctv,DE,0.0198,USD,0.53
evt_b39f408,impression,2026-06-04 08:34:20+05:30,2026-06-04T07:07:47Z,adv_1611,cmp_1611_2,banner_728x90,mobile,CA,0.0046,USD,0.79
evt_c39f59b,impression,2026-06-04 22:20:00+05:30,2026-06-04T00:55:23Z,adv_1611,cmp_1611_2,banner_300x250,desktop,AU,0.0057,USD,0.78
evt_d39f72e,impression,2026-06-04 13:01:29+05:30,2026-06-04T14:22:08Z,adv_1576,cmp_1576_2,banner_300x250,mobile,IN,0.0101,USD,0.44
evt_e39f8c1,impression,2026-06-04 18:37:17+05:30,2026-06-04T12:54:38Z,adv_1576,cmp_1576_2,preroll,desktop,AU,0.0010,USD,0.78
evt_f39fa54,impression,2026-06-04 16:21:16+05:30,2026-06-04T12:15:55Z,adv_1562,cmp_1562_1,banner_728x90,desktop,unknown,0.0119,USD,0.59
evt_1039fbe7,impression,2026-06-04 09:28:01+05:30,2026-06-05T12:59:47Z,adv_1618,cmp_1618_3,native_feed,ctv,unknown,0.0066,USD,0.44
evt_1139fd7a,impression,2026-06-04 01:51:08+05:30,2026-06-04T23:35:34Z,adv_1625,cmp_1625_1,interstitial,desktop,IN,0.0174,USD,0.90
evt_1239ff0d,impression,2026-06-04 10:04:00+05:30,2026-06-04T21:57:16Z,adv_1597,cmp_1597_1,preroll,ctv,GB,0.0054,USD,0.90
evt_339e770,impression,2026-06-04 15:46:23+05:30,2026-06-05T07:01:57Z,adv_1576,cmp_1576_3,interstitial,ctv,IN,0.0176,USD,0.95
evt_439e903,impression,2026-06-04 07:08:09+05:30,2026-06-04T03:01:50Z,adv_1611,cmp_1611_1,banner_300x250,tablet,SG,0.0056,USD,0.94
evt_113c3c11,click,2026-06-04 19:42:45+05:30,2026-06-04T21:49:30Z,adv_1555,cmp_1555_1,banner_300x250,ctv,SG,0.2391,USD,0.97
evt_103c3a7e,impression,2026-06-04 05:53:30+05:30,2026-06-04T23:34:14Z,adv_1611,cmp_1611_2,preroll,ctv,IN,0.0083,USD,0.53
evt_f3c38eb,impression,2026-06-04 14:09:04+05:30,2026-06-04T03:29:59Z,adv_1625,cmp_1625_2,banner_728x90,mobile,CA,0.0030,USD,0.81
evt_e3c3758,impression,2026-06-04 00:49:51+05:30,2026-06-04T19:08:25Z,adv_1604,cmp_1604_2,preroll,ctv,GB,0.0131,USD,0.60
evt_153c425d,impression,2026-06-04 11:26:57+05:30,2026-06-04T02:53:45Z,adv_1625,cmp_1625_3,native_feed,tablet,AU,0.0012,USD,0.44
evt_143c40ca,impression,2026-06-04 16:22:03+05:30,2026-06-04T05:45:02Z,adv_1597,cmp_1597_1,preroll,mobile,IN,0.0068,INR,0.96
evt_133c3f37,impression,2026-06-04 11:24:41+05:30,2026-06-04T20:56:18Z,adv_1611,cmp_1611_2,preroll,desktop,GB,0.0144,USD,0.92
evt_123c3da4,click,2026-06-04 23:33:26+05:30,2026-06-04T15:40:26Z,adv_1590,cmp_1590_1,interstitial,tablet,SG,0.3139,USD,0.63
evt_93c2f79,impression,2026-06-04 14:55:28+05:30,2026-06-04T04:16:03Z,adv_1583,cmp_1583_3,interstitial,desktop,CA,0.0117,USD,0.77
evt_83c2de6,impression,2026-06-04 01:02:36+05:30,2026-06-04T15:09:39Z,adv_1625,cmp_1625_3,banner_300x250,ctv,,0.0035,USD,0.62
evt_973f4d9a,impression,2026-06-04 15:46:19+05:30,2026-06-04T07:31:31Z,adv_1611,cmp_1611_2,interstitial,mobile,GB,0.0164,USD,0.86
evt_983f4f2d,impression,2026-06-04 21:45:09+05:30,2026-06-04T14:15:40Z,adv_1604,cmp_1604_3,banner_728x90,ctv,DE,0.0055,USD,0.43
evt_953f4a74,impression,2026-06-04 11:09:14+05:30,2026-06-04T14:19:10Z,adv_1618,cmp_1618_2,native_feed,mobile,DE,0.0019,USD,0.61
evt_963f4c07,impression,2026-06-04 09:06:16+05:30,2026-06-04T14:54:46Z,adv_1597,cmp_1597_3,native_feed,mobile,US,0.0061,USD,0.81
evt_933f474e,impression,2026-06-04 00:05:59+05:30,2026-06-04T07:46:45Z,adv_1625,cmp_1625_1,interstitial,mobile,IN,0.0092,USD,0.67
evt_943f48e1,impression,2026-06-04 10:08:20+05:30,2026-06-04T17:27:32Z,adv_1618,cmp_1618_1,banner_728x90,tablet,CA,0.0019,USD,0.99
evt_913f4428,impression,2026-06-04 23:55:21+05:30,2026-06-04T10:30:28Z,adv_1562,cmp_1562_1,interstitial,desktop,CA,0.0173,USD,0.56
evt_923f45bb,impression,2026-06-04 18:30:29+05:30,2026-06-04T07:00:04Z,adv_1562,cmp_1562_1,banner_728x90,mobile,IN,0.0084,USD,0.47
evt_8f3f4102,impression,2026-06-04 20:45:25+05:30,2026-06-04T18:47:07Z,adv_1611,cmp_1611_3,native_feed,mobile,SG,0.0189,USD,0.85
evt_903f4295,impression,2026-06-04 23:32:09+05:30,2026-06-04T00:05:22Z,adv_1562,cmp_1562_2,banner_728x90,ctv,unknown,0.0190,USD,0.50
evt_7d416343,impression,2026-06-04 12:43:12+05:30,2026-06-04T13:46:22Z,adv_1625,cmp_1625_2,interstitial,desktop,SG,0.0192,USD,0.72
evt_7c4161b0,click,2026-06-04 19:00:10+05:30,2026-06-04T07:04:55Z,adv_1618,cmp_1618_3,native_feed,desktop,unknown,0.4059,USD,0.91
evt_7f416669,click,2026-06-04 03:31:40+05:30,2026-06-04T01:59:58Z,adv_1618,cmp_1618_2,interstitial,desktop,unknown,0.5419,USD,0.51
evt_7e4164d6,click,2026-06-04 21:40:33+05:30,2026-06-04T22:40:13Z,adv_1618,cmp_1618_3,banner_728x90,tablet,DE,0.5899,USD,0.98
evt_8141698f,impression,2026-06-04 20:54:02+05:30,2026-06-04T06:37:22Z,adv_1611,cmp_1611_3,interstitial,ctv,IN,0.0196,USD,0.69
evt_804167fc,impression,2026-06-04 13:42:49+05:30,2026-06-04T14:43:13Z,adv_1625,cmp_1625_2,banner_300x250,mobile,DE,0.0094,USD,0.78
evt_83416cb5,impression,2026-06-04 11:05:19+05:30,2026-06-04T21:10:15Z,adv_1590,cmp_1590_1,interstitial,mobile,GB,0.0083,USD,0.50
evt_82416b22,impression,2026-06-04 06:59:35+05:30,2026-06-04T18:05:26Z,adv_1604,cmp_1604_2,native_feed,tablet,GB,0.0164,USD,0.48
evt_85416fdb,impression,2026-06-04 18:45:26+05:30,2026-06-04T19:21:54Z,adv_1618,cmp_1618_2,banner_728x90,desktop,GB,0.0085,INR,0.88
evt_84416e48,impression,2026-06-04 02:40:29+05:30,2026-06-04T18:35:17Z,adv_1548,cmp_1548_1,banner_728x90,tablet,US,0.0121,USD,0.89
evt_8343ab4c,impression,2026-06-04 01:46:08+05:30,2026-06-04T19:27:28Z,adv_1548,cmp_1548_2,native_feed,mobile,unknown,0.0038,USD,0.90
evt_8443acdf,impression,2026-06-04 13:22:00+05:30,2026-06-04T23:29:47Z,adv_1569,cmp_1569_1,native_feed,tablet,,0.0142,USD,0.46
evt_8543ae72,impression,2026-06-04 17:13:58+05:30,2026-06-04T05:38:29Z,adv_1618,cmp_1618_2,banner_300x250,mobile,,0.0169,USD,0.42
evt_8643b005,impression,2026-06-04 08:01:14+05:30,2026-06-04T16:06:38Z,adv_1548,cmp_1548_1,banner_728x90,ctv,IN,0.0043,INR,0.98
evt_7f43a500,impression,2026-06-04 23:45:25+05:30,2026-06-06T19:00:00Z,adv_1618,cmp_1618_1,native_feed,desktop,SG,0.0053,USD,0.86
evt_8043a693,impression,2026-06-04 17:35:32+05:30,2026-06-04T11:12:19Z,adv_1590,cmp_1590_1,preroll,ctv,IN,0.0141,USD,0.57
evt_8143a826,click,2026-06-04 12:46:42+05:30,2026-06-04T14:14:48Z,adv_1576,cmp_1576_1,banner_728x90,ctv,,0.3527,USD,0.64
evt_8243a9b9,impression,2026-06-04 08:19:54+05:30,2026-06-04T11:03:11Z,adv_1618,cmp_1618_3,preroll,ctv,SG,0.0084,INR,0.84
evt_8b43b7e4,impression,2026-06-04 23:55:13+05:30,2026-06-04T02:06:57Z,adv_1555,cmp_1555_1,banner_300x250,mobile,SG,0.0041,USD,0.69
evt_8c43b977,impression,2026-06-04 06:54:42+05:30,2026-06-04T07:16:15Z,adv_1576,cmp_1576_2,native_feed,desktop,SG,0.0019,USD,0.79
evt_946bcd5,impression,2026-06-04 11:14:20+05:30,2026-06-04T19:00:39Z,adv_1562,cmp_1562_1,interstitial,desktop,GB,0.0178,USD,0.55
evt_846bb42,click,2026-06-04 22:59:08+05:30,2026-06-04T20:56:22Z,adv_1576,cmp_1576_1,interstitial,ctv,DE,-0.1656,USD,0.56
evt_746b9af,impression,2026-06-04 00:37:37+05:30,2026-06-04T16:00:36Z,adv_1548,cmp_1548_2,interstitial,tablet,DE,0.0038,USD,1.00
evt_646b81c,impression,2026-06-04 10:11:23+05:30,2026-06-04T01:36:24Z,adv_1597,cmp_1597_2,preroll,tablet,IN,0.0081,USD,0.44
evt_546b689,impression,2026-06-04 20:33:28+05:30,2026-06-06T07:57:40Z,adv_1618,cmp_1618_3,banner_300x250,desktop,US,0.0159,USD,0.70
evt_446b4f6,impression,2026-06-04 20:00:47+05:30,2026-06-04T01:41:22Z,adv_1625,cmp_1625_1,banner_300x250,mobile,US,0.0155,INR,0.80
evt_346b363,impression,2026-06-04 03:30:01+05:30,2026-06-04T18:58:25Z,adv_1604,cmp_1604_3,native_feed,mobile,GB,0.0063,USD,0.60
evt_246b1d0,click,2026-06-04 12:38:07+05:30,2026-06-04T06:17:51Z,adv_1625,cmp_1625_1,native_feed,ctv,unknown,0.2818,USD,0.84
evt_246b1d0,click,2026-06-04 12:38:07+05:30,2026-06-04T06:17:51Z,adv_1625,cmp_1625_1,native_feed,ctv,unknown,0.2818,USD,0.84
evt_1146c96d,impression,2026-06-04 09:23:40+05:30,2026-06-04T09:40:23Z,adv_1625,cmp_1625_2,native_feed,ctv,CA,0.0011,USD,0.79
evt_1046c7da,impression,2026-06-04 02:01:30+05:30,2026-06-04T18:55:32Z,adv_1604,cmp_1604_1,banner_728x90,ctv,IN,0.0154,USD,0.68
evt_f4904de,impression,2026-06-04 07:50:26+05:30,2026-06-06T06:33:24Z,adv_1604,cmp_1604_3,native_feed,tablet,,0.0162,USD,0.60
evt_10490671,impression,2026-06-04 03:27:13+05:30,2026-06-04T06:03:03Z,adv_1569,cmp_1569_1,interstitial,ctv,SG,0.0082,USD,0.78
evt_d4901b8,impression,2026-06-04 19:56:21+05:30,2026-06-04T14:30:33Z,adv_1583,cmp_1583_2,banner_728x90,desktop,DE,0.0058,USD,0.47
evt_e49034b,click,2026-06-04 15:32:58+05:30,2026-06-04T21:25:50Z,adv_918,cmp_918_x,native_feed,mobile,GB,0.2134,INR,0.71
evt_13490b2a,impression,2026-06-04 14:48:03+05:30,2026-06-04T11:49:37Z,adv_1569,cmp_1569_1,banner_728x90,ctv,DE,0.0178,USD,0.52
evt_14490cbd,impression,2026-06-04 06:20:04+05:30,2026-06-04T15:44:56Z,adv_1618,cmp_1618_1,preroll,ctv,IN,0.0052,USD,0.56
evt_11490804,impression,2026-06-04 18:26:06+05:30,2026-06-04T10:09:10Z,adv_1548,cmp_1548_1,interstitial,ctv,unknown,0.0024,USD,0.59
evt_12490997,impression,2026-06-04 06:10:19+05:30,2026-06-04T19:31:32Z,adv_1583,cmp_1583_1,interstitial,tablet,DE,0.0092,INR,0.50
evt_748f846,impression,2026-06-04 15:13:45+05:30,2026-06-04T13:56:10Z,adv_1548,cmp_1548_3,native_feed,tablet,unknown,0.0145,USD,0.43
evt_848f9d9,impression,2026-06-04 16:01:08+05:30,2026-06-04T01:44:06Z,adv_1625,cmp_1625_1,preroll,desktop,US,0.0166,USD,0.95
evt_154b4ce7,click,2026-06-04 21:04:10+05:30,2026-06-04T04:23:45Z,adv_1548,cmp_1548_1,interstitial,desktop,US,0.2637,USD,0.49
evt_144b4b54,impression,2026-06-04 06:15:56+05:30,2026-06-04T17:19:08Z,adv_1562,cmp_1562_3,native_feed,tablet,unknown,0.0153,USD,0.71
evt_174b500d,impression,2026-06-04 20:05:52+05:30,2026-06-04T00:35:38Z,adv_1604,cmp_1604_1,banner_300x250,ctv,GB,0.0114,USD,0.87
evt_164b4e7a,impression,2026-06-04 19:56:53+05:30,2026-06-04T21:49:33Z,adv_1569,cmp_1569_2,native_feed,tablet,SG,0.0026,USD,0.59
evt_114b469b,impression,2026-06-04 17:51:18+05:30,2026-06-04T14:49:28Z,adv_1576,cmp_1576_2,banner_728x90,mobile,unknown,0.0057,INR,0.62
evt_114b469b,impression,2026-06-04 17:51:18+05:30,2026-06-04T14:49:28Z,adv_1576,cmp_1576_2,banner_728x90,mobile,unknown,0.0057,INR,0.62
evt_104b4508,impression,2026-06-04 03:13:31+05:30,2026-06-04T22:27:23Z,adv_1597,cmp_1597_2,native_feed,mobile,SG,0.0066,USD,0.47
evt_134b49c1,impression,2026-06-04 10:23:08+05:30,2026-06-04T17:36:59Z,adv_1548,cmp_1548_1,banner_728x90,mobile,DE,0.0035,USD,0.83
evt_124b482e,impression,2026-06-04 20:10:51+05:30,2026-06-06T03:11:19Z,adv_1611,cmp_1611_3,banner_728x90,mobile,GB,0.0054,USD,0.60
evt_d4b404f,impression,2026-06-04 17:40:46+05:30,2026-06-04T03:35:06Z,adv_1618,cmp_1618_2,interstitial,ctv,CA,0.0192,USD,0.61
evt_c4b3ebc,impression,2026-06-04 22:31:38+05:30,2026-06-04T05:16:57Z,adv_1611,cmp_1611_1,banner_728x90,desktop,CA,0.0172,USD,0.68
evt_fb265320,impression,2026-06-04 22:49:44+05:30,2026-06-04T13:28:53Z,adv_1576,cmp_1576_2,preroll,desktop,SG,0.0185,INR,0.56
evt_fb265320,impression,2026-06-04 22:49:44+05:30,2026-06-04T13:28:53Z,adv_1576,cmp_1576_2,preroll,desktop,SG,0.0185,INR,0.56
evt_fc2654b3,impression,2026-06-04 04:22:18+05:30,2026-06-04T03:08:18Z,adv_1548,cmp_1548_1,native_feed,ctv,DE,0.0157,USD,0.72
evt_fd265646,impression,2026-06-04 16:02:14+05:30,2026-06-04T07:53:52Z,adv_1618,cmp_1618_2,native_feed,tablet,GB,0.0131,USD,0.75
evt_fe2657d9,impression,2026-06-04 10:08:42+05:30,2026-06-04T18:27:09Z,adv_1569,cmp_1569_1,banner_728x90,tablet,DE,0.0117,USD,0.51
evt_ff26596c,impression,2026-06-04 15:09:54+05:30,2026-06-04T11:31:36Z,adv_1611,cmp_1611_3,interstitial,mobile,unknown,0.0113,USD,0.92
evt_265aff,impression,2026-06-04 02:17:07+05:30,2026-06-06T17:44:32Z,adv_1562,cmp_1562_2,banner_300x250,tablet,IN,0.0165,USD,0.99
evt_265aff,impression,2026-06-04 02:17:07+05:30,2026-06-06T17:44:32Z,adv_1562,cmp_1562_2,banner_300x250,tablet,IN,0.0165,USD,0.99
evt_1265c92,impression,2026-06-04 20:39:40+05:30,2026-06-04T06:36:25Z,adv_1590,cmp_1590_2,native_feed,tablet,GB,0.0046,USD,0.47
evt_2265e25,impression,2026-06-04 01:19:38+05:30,2026-06-04T23:18:05Z,adv_1618,cmp_1618_1,banner_728x90,ctv,,0.0050,INR,0.62
evt_2265e25,impression,2026-06-04 01:19:38+05:30,2026-06-04T23:18:05Z,adv_1618,cmp_1618_1,banner_728x90,ctv,,0.0050,INR,0.62
evt_3265fb8,impression,2026-06-04 11:11:16+05:30,2026-06-04T19:42:06Z,adv_1618,cmp_1618_3,banner_728x90,tablet,US,0.0071,INR,0.65
evt_426614b,impression,2026-06-04 07:20:11+05:30,2026-06-04T01:42:54Z,adv_1597,cmp_1597_3,interstitial,tablet,,0.0070,USD,0.42
evt_1289b29,impression,2026-06-04 06:45:18+05:30,2026-06-04T15:00:10Z,adv_1625,cmp_1625_3,preroll,mobile,SG,0.0102,USD,0.47
evt_289996,impression,2026-06-04 16:47:11+05:30,2026-06-04T15:15:08Z,adv_1618,cmp_1618_2,native_feed,mobile,SG,0.0041,INR,0.69
evt_ff289803,click,2026-06-04 14:34:52+05:30,2026-06-04T05:14:29Z,adv_1555,cmp_1555_1,native_feed,desktop,unknown,0.3510,INR,0.59
evt_fe289670,impression,2026-06-04 13:37:06+05:30,2026-06-04T00:16:08Z,adv_1597,cmp_1597_3,preroll,desktop,,0.0148,USD,0.56
evt_528a175,impression,2026-06-04 21:05:47+05:30,2026-06-04T22:30:11Z,adv_1576,cmp_1576_1,banner_300x250,ctv,CA,0.0055,USD,0.80
evt_4289fe2,impression,2026-06-04 18:44:28+05:30,2026-06-04T15:38:04Z,adv_1583,cmp_1583_3,banner_728x90,mobile,AU,0.0125,USD,0.55
evt_3289e4f,impression,2026-06-04 06:15:59+05:30,2026-06-04T10:48:10Z,adv_1604,cmp_1604_1,preroll,tablet,IN,0.0021,USD,0.83
evt_2289cbc,impression,2026-06-04 11:03:46+05:30,2026-06-04T15:05:27Z,adv_1625,cmp_1625_2,banner_300x250,desktop,IN,0.0046,USD,0.74
evt_928a7c1,impression,2026-06-04 00:07:09+05:30,2026-06-04T15:25:38Z,adv_1569,cmp_1569_3,banner_728x90,mobile,unknown,0.0080,USD,0.96
evt_828a62e,conversion,2026-06-04 05:38:54+05:30,2026-06-04T06:23:33Z,adv_918,cmp_918_x,banner_728x90,ctv,unknown,0.0000,USD,0.67
evt_69d127d3,impression,2026-06-04 08:30:18+05:30,2026-06-04T19:37:21Z,adv_1555,cmp_1555_1,native_feed,ctv,US,0.0067,USD,0.60
evt_68d12640,impression,2026-06-04 11:09:51+05:30,2026-06-04T14:36:33Z,adv_1590,cmp_1590_1,banner_300x250,mobile,US,0.0120,USD,0.94
evt_6bd12af9,impression,2026-06-04 20:06:43+05:30,2026-06-04T06:08:08Z,adv_1583,cmp_1583_2,preroll,ctv,CA,0.0088,USD,0.59
evt_6ad12966,impression,2026-06-04 01:31:02+05:30,2026-06-04T10:30:16Z,adv_1562,cmp_1562_2,native_feed,ctv,SG,0.0115,USD,0.98
evt_6ad12966,impression,2026-06-04 01:31:02+05:30,2026-06-04T10:30:16Z,adv_1562,cmp_1562_2,native_feed,ctv,SG,0.0115,USD,0.98
evt_6dd12e1f,impression,2026-06-04 18:55:15+05:30,2026-06-04T13:01:22Z,adv_1562,cmp_1562_1,banner_300x250,desktop,AU,0.0183,INR,0.70
evt_6cd12c8c,impression,2026-06-04 19:20:24+05:30,2026-06-04T23:43:42Z,adv_1618,cmp_1618_2,banner_300x250,ctv,,0.0084,USD,0.94
evt_6fd13145,impression,2026-06-04 00:54:18+05:30,2026-06-04T05:50:58Z,adv_1576,cmp_1576_3,banner_300x250,ctv,GB,0.0181,USD,0.73
evt_6ed12fb2,click,2026-06-04 23:39:03+05:30,2026-06-04T05:30:34Z,adv_1555,cmp_1555_3,native_feed,mobile,IN,0.2351,USD,0.96
evt_71d1346b,impression,2026-06-04 00:13:46+05:30,2026-06-04T10:20:52Z,adv_1618,cmp_1618_3,banner_728x90,tablet,GB,0.0115,USD,0.65
evt_70d132d8,impression,2026-06-04 06:48:04+05:30,2026-06-04T07:40:51Z,adv_1576,cmp_1576_1,banner_728x90,desktop,unknown,0.0142,USD,0.86
evt_83cf122a,impression,2026-06-04 07:32:37+05:30,2026-06-04T11:08:57Z,adv_1604,cmp_1604_3,banner_728x90,mobile,US,0.0176,USD,0.70
evt_84cf13bd,impression,2026-06-04 09:56:19+05:30,2026-06-04T21:21:13Z,adv_1597,cmp_1597_3,interstitial,tablet,US,0.0134,USD,0.87
evt_81cf0f04,impression,2026-06-04 08:29:32+05:30,2026-06-04T16:42:13Z,adv_1583,cmp_1583_2,interstitial,desktop,IN,0.0151,USD,0.60
evt_82cf1097,impression,2026-06-04 00:46:51+05:30,2026-06-04T10:19:36Z,adv_1548,cmp_1548_3,preroll,ctv,CA,0.0091,USD,0.89
evt_7fcf0bde,impression,2026-06-04 16:34:36+05:30,2026-06-04T17:42:43Z,adv_1576,cmp_1576_2,native_feed,desktop,,0.0040,INR,0.90
evt_80cf0d71,impression,2026-06-04 03:49:04+05:30,2026-06-04T12:41:22Z,adv_1548,cmp_1548_1,native_feed,tablet,CA,0.0136,USD,0.59
evt_7dcf08b8,impression,2026-06-04 17:57:57+05:30,2026-06-04T09:51:04Z,adv_1548,cmp_1548_2,native_feed,ctv,AU,0.0106,USD,0.75
evt_7ecf0a4b,impression,2026-06-04 06:22:30+05:30,2026-06-04T01:14:36Z,adv_1569,cmp_1569_1,banner_300x250,mobile,,0.0092,USD,0.77
evt_7bcf0592,impression,2026-06-04 17:32:54+05:30,2026-06-04T04:49:06Z,adv_1583,cmp_1583_3,banner_728x90,tablet,AU,0.0051,USD,0.50
evt_7bcf0592,impression,2026-06-04 17:32:54+05:30,2026-06-04T04:49:06Z,adv_1583,cmp_1583_3,banner_728x90,tablet,AU,0.0051,USD,0.50
evt_7ccf0725,impression,2026-06-04 01:17:06+05:30,2026-06-04T05:46:53Z,adv_1625,cmp_1625_1,preroll,desktop,IN,0.0189,USD,0.73
