event_id,event_type,event_time,ingest_time,advertiser_id,campaign_id,placement,device,geo,spend,currency
evt_5d6ed11e,click,2026-06-01T18:59:19Z,2026-06-01T10:25:06Z,adv_1611,cmp_1611_1,interstitial,mobile,CA,0.4384,USD
evt_5e6ed2b1,impression,2026-06-01T12:54:28Z,2026-06-03T13:24:59Z,adv_1625,cmp_1625_3,interstitial,ctv,IN,0.0019,USD
evt_5b6ecdf8,impression,2026-06-01T05:48:21Z,2026-06-01T03:50:23Z,adv_1625,cmp_1625_1,preroll,tablet,GB,0.0112,USD
evt_5c6ecf8b,impression,2026-06-01T09:40:30Z,2026-06-01T17:53:27Z,adv_1569,cmp_1569_1,banner_300x250,ctv,,0.0015,USD
evt_596ecad2,impression,2026-06-01T13:50:26Z,2026-06-01T14:05:59Z,adv_1590,cmp_1590_3,interstitial,tablet,US,0.0139,USD
evt_5a6ecc65,impression,2026-06-01T12:15:09Z,2026-06-01T16:38:08Z,adv_1583,cmp_1583_2,preroll,ctv,IN,0.0174,USD
evt_63620e9d,impression,2026-06-01T23:35:45Z,2026-06-01T20:20:49Z,adv_1555,cmp_1555_2,interstitial,mobile,CA,0.0166,USD
evt_62620d0a,impression,2026-06-01T17:39:37Z,2026-06-01T13:55:23Z,adv_1562,cmp_1562_1,preroll,tablet,AU,0.0114,USD
evt_61620b77,impression,2026-06-01T15:31:37Z,2026-06-01T14:56:49Z,adv_1548,cmp_1548_1,banner_728x90,desktop,IN,0.0055,USD
evt_606209e4,impression,2026-06-01T04:11:03Z,2026-06-01T00:13:41Z,adv_1618,cmp_1618_1,native_feed,desktop,IN,0.0172,USD
evt_5f620851,impression,2026-06-01T17:47:52Z,2026-06-01T15:35:22Z,adv_1625,cmp_1625_2,interstitial,desktop,unknown,0.0145,USD
evt_5e6206be,impression,2026-06-01T04:52:52Z,2026-06-01T13:05:15Z,adv_1590,cmp_1590_1,banner_300x250,desktop,SG,0.0032,USD
evt_5d62052b,impression,2026-06-01T21:25:21Z,2026-06-01T00:08:12Z,adv_1548,cmp_1548_3,interstitial,mobile,US,0.0069,USD
evt_5c620398,impression,2026-06-01T15:46:07Z,2026-06-01T05:23:43Z,adv_1597,cmp_1597_3,interstitial,tablet,DE,0.0186,USD
evt_5b620205,click,2026-06-01T16:04:35Z,2026-06-01T02:33:32Z,adv_1604,cmp_1604_1,banner_300x250,mobile,SG,0.3469,USD
evt_5a620072,impression,2026-06-01T00:46:14Z,2026-06-03T07:29:50Z,adv_1555,cmp_1555_2,banner_300x250,desktop,,0.0165,USD
evt_5d5fc694,impression,2026-06-01T19:59:44Z,2026-06-01T08:03:56Z,adv_1576,cmp_1576_2,banner_728x90,ctv,DE,0.0024,INR
evt_5e5fc827,impression,2026-06-01T04:16:42Z,2026-06-01T22:48:14Z,adv_1590,cmp_1590_1,banner_300x250,mobile,GB,0.0033,USD
evt_5f5fc9ba,impression,2026-06-01T08:14:17Z,2026-06-01T16:27:48Z,adv_1548,cmp_1548_1,preroll,ctv,IN,0.0019,USD
evt_605fcb4d,conversion,2026-06-01T10:07:16Z,2026-06-01T05:34:00Z,adv_1562,cmp_1562_2,preroll,desktop,unknown,0.0000,USD
evt_595fc048,impression,2026-06-01T05:38:40Z,2026-06-01T15:39:28Z,adv_1583,cmp_1583_3,interstitial,ctv,DE,0.0073,USD
evt_5a5fc1db,impression,2026-06-01T06:16:56Z,2026-06-01T21:31:56Z,adv_1569,cmp_1569_3,banner_728x90,tablet,,0.0197,INR
evt_5b5fc36e,impression,2026-06-01T23:21:53Z,2026-06-01T08:52:35Z,adv_1597,cmp_1597_3,interstitial,tablet,IN,0.0061,USD
evt_5c5fc501,impression,2026-06-01T16:25:16Z,2026-06-01T07:52:37Z,adv_1569,cmp_1569_1,interstitial,mobile,US,0.0148,USD
evt_555fb9fc,impression,2026-06-01T13:38:02Z,2026-06-01T17:55:35Z,adv_1569,cmp_1569_3,native_feed,desktop,SG,0.0019,USD
evt_565fbb8f,impression,2026-06-01T21:31:35Z,2026-06-01T04:28:55Z,adv_1576,cmp_1576_2,interstitial,ctv,DE,0.0159,USD
evt_16727ae4,click,2026-06-01T07:27:55Z,2026-06-01T05:20:56Z,adv_1576,cmp_1576_2,native_feed,ctv,unknown,0.0527,USD
evt_17727c77,impression,2026-06-01T15:48:26Z,2026-06-01T19:25:28Z,adv_1548,cmp_1548_2,banner_728x90,ctv,GB,0.0150,USD
evt_18727e0a,impression,2026-06-01T02:14:13Z,2026-06-01T12:19:44Z,adv_1625,cmp_1625_3,native_feed,mobile,AU,0.0197,USD
evt_19727f9d,impression,2026-06-01T21:50:29Z,2026-06-02T14:52:17Z,adv_1562,cmp_1562_1,native_feed,desktop,AU,0.0156,USD
evt_12727498,impression,2026-06-01T13:57:09Z,2026-06-01T22:28:37Z,adv_1590,cmp_1590_2,native_feed,mobile,US,0.0144,USD
evt_1372762b,impression,2026-06-01T13:54:48Z,2026-06-01T06:51:35Z,adv_1569,cmp_1569_3,banner_300x250,tablet,IN,0.0110,USD
evt_147277be,impression,2026-06-01T22:57:56Z,2026-06-01T11:53:07Z,adv_1548,cmp_1548_2,native_feed,desktop,IN,0.0085,USD
evt_15727951,impression,2026-06-01T18:44:29Z,2026-06-01T05:11:20Z,adv_1548,cmp_1548_1,banner_728x90,ctv,US,0.0190,USD
evt_e726e4c,impression,2026-06-01T13:24:55Z,2026-06-01T17:52:31Z,adv_1618,cmp_1618_2,preroll,desktop,US,0.0020,USD
evt_f726fdf,impression,2026-06-01T16:25:52Z,2026-06-01T10:23:00Z,adv_1597,cmp_1597_2,preroll,mobile,SG,0.0009,INR
evt_9c758c6d,click,2026-06-01T01:59:35Z,2026-06-01T03:18:27Z,adv_1576,cmp_1576_2,native_feed,ctv,US,0.2423,INR
evt_9b758ada,click,2026-06-01T00:45:08Z,2026-06-01T00:54:57Z,adv_1562,cmp_1562_3,interstitial,desktop,GB,0.8114,USD
evt_9a758947,impression,2026-06-01T02:37:18Z,2026-06-01T10:18:49Z,adv_1569,cmp_1569_2,banner_728x90,ctv,AU,0.0157,USD
evt_997587b4,impression,2026-06-01T15:30:55Z,2026-06-01T15:04:08Z,adv_1625,cmp_1625_1,preroll,mobile,US,0.0147,INR
evt_98758621,click,2026-06-01T19:13:53Z,2026-06-01T19:35:06Z,adv_1604,cmp_1604_1,banner_300x250,tablet,unknown,0.1081,USD
evt_9775848e,click,2026-06-01T15:47:57Z,2026-06-01T23:42:25Z,adv_1604,cmp_1604_1,banner_728x90,tablet,IN,0.3107,INR
evt_967582fb,impression,2026-06-01T22:41:38Z,2026-06-01T14:49:04Z,adv_1597,cmp_1597_2,banner_728x90,ctv,unknown,0.0166,USD
evt_95758168,impression,2026-06-01T00:52:09Z,2026-06-01T21:56:05Z,adv_1583,cmp_1583_1,preroll,ctv,CA,0.0138,USD
evt_95758168,impression,2026-06-01T00:52:09Z,2026-06-01T21:56:05Z,adv_1583,cmp_1583_1,preroll,ctv,CA,0.0138,USD
evt_94757fd5,impression,2026-06-01T12:34:48Z,2026-06-01T03:41:58Z,adv_1555,cmp_1555_3,banner_300x250,tablet,GB,0.0055,USD
evt_93757e42,click,2026-06-01T10:57:43Z,2026-06-01T23:27:04Z,adv_1590,cmp_1590_2,preroll,ctv,,0.0148,INR
evt_8277a216,impression,2026-06-01T14:04:36Z,2026-06-01T05:32:13Z,adv_1583,cmp_1583_1,preroll,desktop,IN,0.0180,USD
evt_8377a3a9,impression,2026-06-01T05:16:18Z,2026-06-01T12:17:41Z,adv_1555,cmp_1555_3,native_feed,desktop,US,0.0047,USD
evt_80779ef0,impression,2026-06-01T07:37:52Z,2026-06-01T02:53:59Z,adv_1597,cmp_1597_2,preroll,mobile,,0.0044,USD
evt_8177a083,impression,2026-06-01T04:54:24Z,2026-06-01T07:35:05Z,adv_1625,cmp_1625_2,interstitial,ctv,CA,0.0108,USD
evt_8677a862,impression,2026-06-01T05:07:47Z,2026-06-01T15:52:53Z,adv_1597,cmp_1597_2,preroll,mobile,unknown,0.0116,INR
evt_8777a9f5,impression,2026-06-01T18:24:41Z,2026-06-01T03:00:29Z,adv_1583,cmp_1583_3,banner_300x250,mobile,unknown,0.0161,USD
evt_8477a53c,impression,2026-06-01T21:23:00Z,2026-06-01T10:19:59Z,adv_1625,cmp_1625_1,interstitial,desktop,IN,0.0104,USD
evt_8577a6cf,impression,2026-06-01T18:39:32Z,2026-06-01T23:30:31Z,adv_1548,cmp_1548_1,native_feed,ctv,,0.0058,USD
evt_8a77aeae,impression,2026-06-01T22:02:16Z,2026-06-01T21:33:10Z,adv_1555,cmp_1555_3,preroll,ctv,SG,0.0050,USD
evt_8b77b041,impression,2026-06-01T22:45:20Z,2026-06-01T09:16:49Z,adv_1569,cmp_1569_1,preroll,ctv,IN,0.0166,USD
evt_8879ea1f,impression,2026-06-01T00:21:58Z,2026-06-01T12:24:45Z,adv_1604,cmp_1604_1,interstitial,desktop,DE,0.0130,INR
evt_8779e88c,impression,2026-06-01T03:39:59Z,2026-06-01T13:06:15Z,adv_1576,cmp_1576_1,preroll,ctv,US,0.0155,USD
evt_8a79ed45,conversion,2026-06-01T17:49:39Z,2026-06-01T05:57:35Z,adv_1604,cmp_1604_3,banner_728x90,ctv,DE,0.0000,USD
evt_8979ebb2,impression,2026-06-01T11:01:20Z,2026-06-01T19:44:31Z,adv_1604,cmp_1604_3,preroll,ctv,US,0.0115,INR
evt_8479e3d3,impression,2026-06-01T13:20:58Z,2026-06-01T01:05:40Z,adv_1590,cmp_1590_1,banner_728x90,desktop,CA,0.0196,USD
evt_8379e240,impression,2026-06-01T03:18:36Z,2026-06-01T21:36:16Z,adv_1562,cmp_1562_2,interstitial,tablet,CA,0.0004,USD
evt_8679e6f9,click,2026-06-01T17:48:05Z,2026-06-01T05:31:19Z,adv_1555,cmp_1555_2,native_feed,desktop,AU,0.8764,USD
evt_8579e566,impression,2026-06-01T19:46:40Z,2026-06-01T13:00:52Z,adv_1548,cmp_1548_2,banner_728x90,ctv,DE,0.0182,USD
evt_9079f6b7,click,2026-06-01T00:50:58Z,2026-06-01T13:09:11Z,adv_1611,cmp_1611_3,banner_300x250,mobile,AU,0.3378,USD
evt_8f79f524,impression,2026-06-01T20:51:56Z,2026-06-01T03:51:18Z,adv_1569,cmp_1569_2,banner_300x250,ctv,unknown,0.0055,USD
evt_7e689140,impression,2026-06-01T12:36:48Z,2026-06-01T04:22:56Z,adv_1562,cmp_1562_3,preroll,ctv,DE,0.0083,USD
evt_7f6892d3,impression,2026-06-01T10:47:41Z,2026-06-01T08:40:00Z,adv_1576,cmp_1576_1,interstitial,mobile,IN,0.0014,USD
evt_80689466,impression,2026-06-01T06:18:36Z,2026-06-01T22:22:49Z,adv_1618,cmp_1618_2,banner_728x90,tablet,,0.0104,USD
evt_816895f9,click,2026-06-01T11:45:19Z,2026-06-01T17:01:19Z,adv_1562,cmp_1562_3,banner_728x90,ctv,IN,0.6214,USD
evt_8268978c,impression,2026-06-01T13:55:19Z,2026-06-01T05:52:57Z,adv_1548,cmp_1548_3,native_feed,ctv,IN,0.0151,USD
evt_8368991f,impression,2026-06-01T16:06:04Z,2026-06-01T10:30:30Z,adv_1625,cmp_1625_1,banner_300x250,tablet,,0.0194,USD
evt_84689ab2,click,2026-06-01T02:41:41Z,2026-06-01T00:55:48Z,adv_1618,cmp_1618_1,preroll,ctv,CA,0.7882,USD
evt_84689ab2,click,2026-06-01T02:41:41Z,2026-06-01T00:55:48Z,adv_1618,cmp_1618_1,preroll,ctv,CA,0.7882,USD
evt_85689c45,impression,N/A,2026-06-01T11:41:58Z,adv_1590,cmp_1590_3,banner_300x250,tablet,AU,0.0148,USD
evt_86689dd8,impression,2026-06-01T10:30:47Z,2026-06-01T06:38:46Z,adv_1562,cmp_1562_3,banner_300x250,ctv,IN,0.0069,USD
evt_87689f6b,impression,2026-06-01T07:27:23Z,2026-06-01T23:35:17Z,adv_1611,cmp_1611_1,banner_728x90,ctv,unknown,0.0135,USD
evt_46ba2c9,impression,2026-06-01T23:40:05Z,2026-06-03T12:43:57Z,adv_1555,cmp_1555_3,interstitial,tablet,unknown,0.0000,USD
evt_36ba136,impression,2026-06-01T12:55:32Z,2026-06-01T07:36:50Z,adv_1604,cmp_1604_2,native_feed,tablet,US,0.0123,INR
evt_26b9fa3,impression,2026-06-01T22:13:17Z,2026-06-01T03:26:56Z,adv_1611,cmp_1611_2,banner_300x250,mobile,AU,0.0016,USD
evt_16b9e10,impression,2026-06-01T11:22:23Z,2026-06-01T12:00:53Z,adv_1548,cmp_1548_3,interstitial,mobile,,0.0011,USD
evt_86ba915,impression,2026-06-01T02:43:28Z,2026-06-01T06:35:49Z,adv_1569,cmp_1569_3,interstitial,tablet,,0.0012,USD
evt_76ba782,impression,2026-06-01T23:47:01Z,2026-06-01T17:27:38Z,adv_1555,cmp_1555_3,native_feed,desktop,SG,0.0033,USD
evt_66ba5ef,impression,2026-06-01T15:35:21Z,2026-06-01T02:40:46Z,adv_1548,cmp_1548_2,preroll,desktop,SG,0.0052,USD
evt_56ba45c,impression,2026-06-01T11:45:15Z,2026-06-01T01:06:37Z,adv_1555,cmp_1555_1,preroll,tablet,AU,0.0110,USD
evt_c6baf61,impression,2026-06-01T20:19:33Z,2026-06-01T09:19:13Z,adv_1618,cmp_1618_2,banner_728x90,ctv,GB,0.0110,USD
evt_b6badce,impression,2026-06-01T08:21:07Z,2026-06-01T02:24:51Z,adv_1562,cmp_1562_3,banner_728x90,desktop,IN,0.0131,USD
evt_a6dead2,impression,2026-06-01T09:49:22Z,2026-06-01T06:35:26Z,adv_1590,cmp_1590_1,interstitial,ctv,,0.0032,INR
evt_b6dec65,impression,2026-06-01T02:19:39Z,2026-06-01T00:38:16Z,adv_1555,cmp_1555_3,preroll,tablet,SG,0.0091,USD
evt_86de7ac,impression,2026-06-01T04:41:41Z,2026-06-01T02:42:44Z,adv_1569,cmp_1569_3,banner_728x90,mobile,SG,0.0176,USD
evt_96de93f,impression,2026-06-01T02:28:01Z,2026-06-01T22:01:27Z,adv_1569,cmp_1569_3,preroll,tablet,GB,0.0058,USD
evt_66de486,impression,2026-06-01T22:45:30Z,2026-06-03T23:02:59Z,adv_1625,cmp_1625_2,interstitial,tablet,SG,0.0187,INR
evt_76de619,impression,2026-06-01T23:17:17Z,2026-06-01T22:54:48Z,adv_1597,cmp_1597_3,banner_300x250,mobile,CA,0.0172,USD
evt_46de160,impression,2026-06-01T04:17:22Z,2026-06-01T12:01:56Z,adv_1555,cmp_1555_2,banner_300x250,mobile,SG,0.0182,USD
evt_56de2f3,impression,2026-06-01T09:08:22Z,2026-06-01T01:12:39Z,adv_1597,cmp_1597_3,banner_300x250,ctv,,0.0136,USD
evt_56de2f3,impression,2026-06-01T09:08:22Z,2026-06-01T01:12:39Z,adv_1597,cmp_1597_3,banner_300x250,ctv,,0.0136,USD
evt_126df76a,impression,2026-06-01T11:30:07Z,2026-06-03T13:24:23Z,adv_1590,cmp_1590_2,banner_728x90,tablet,US,0.0123,USD
evt_136df8fd,impression,2026-06-01T01:37:36Z,2026-06-01T10:22:34Z,adv_1562,cmp_1562_2,banner_300x250,mobile,AU,0.0098,USD
evt_136df8fd,impression,2026-06-01T01:37:36Z,2026-06-01T10:22:34Z,adv_1562,cmp_1562_2,banner_300x250,mobile,AU,0.0098,USD
evt_107032db,impression,2026-06-01T00:01:57Z,2026-06-01T09:39:39Z,adv_1569,cmp_1569_3,interstitial,mobile,,0.0079,USD
evt_f703148,impression,2026-06-01T04:52:32Z,2026-06-01T02:34:57Z,adv_1583,cmp_1583_2,banner_300x250,ctv,IN,0.0071,USD
evt_12703601,impression,2026-06-01T21:11:26Z,2026-06-01T12:08:50Z,adv_1597,cmp_1597_1,banner_728x90,desktop,SG,0.0127,INR
evt_1170346e,impression,2026-06-01T14:32:15Z,2026-06-01T17:01:15Z,adv_1618,cmp_1618_2,native_feed,mobile,IN,0.0139,USD
evt_14703927,click,2026-06-01T23:05:44Z,2026-06-01T17:54:14Z,adv_1569,cmp_1569_2,banner_728x90,desktop,GB,-0.2707,USD
evt_13703794,impression,2026-06-01T11:39:24Z,2026-06-01T19:01:50Z,adv_1611,cmp_1611_2,banner_728x90,mobile,unknown,0.0110,USD
evt_16703c4d,impression,2026-06-01T06:17:40Z,2026-06-01T14:14:32Z,adv_1562,cmp_1562_3,interstitial,desktop,unknown,0.0027,USD
evt_15703aba,impression,2026-06-01T10:12:30Z,2026-06-01T01:17:59Z,adv_1562,cmp_1562_3,banner_728x90,desktop,CA,0.0198,INR
evt_8702643,impression,2026-06-01T07:05:47Z,2026-06-01T02:22:35Z,adv_1625,cmp_1625_1,native_feed,tablet,GB,0.0190,USD
evt_77024b0,impression,2026-06-01T08:17:18Z,2026-06-01T13:52:20Z,adv_1583,cmp_1583_1,banner_300x250,desktop,unknown,0.0138,USD
evt_8686b2ec,impression,2026-06-01T02:16:08Z,2026-06-01T04:07:46Z,adv_1576,cmp_1576_1,banner_300x250,mobile,IN,0.0014,USD
evt_8786b47f,impression,2026-06-01T15:50:02Z,2026-06-01T11:27:08Z,adv_1583,cmp_1583_1,banner_300x250,tablet,GB,0.0195,USD
evt_8886b612,impression,2026-06-01T19:12:45Z,2026-06-01T03:37:35Z,adv_1611,cmp_1611_3,banner_300x250,mobile,IN,0.0039,USD
evt_8986b7a5,impression,2026-06-01T10:33:32Z,2026-06-01T04:45:12Z,adv_1555,cmp_1555_2,banner_300x250,mobile,CA,0.0034,USD
evt_8286aca0,impression,2026-06-01T18:54:09Z,2026-06-01T06:41:03Z,adv_1590,cmp_1590_1,banner_728x90,desktop,IN,0.0013,USD
evt_8386ae33,impression,2026-06-01T01:14:43Z,2026-06-01T03:29:17Z,adv_1604,cmp_1604_1,preroll,ctv,CA,0.0086,USD
evt_8486afc6,impression,2026-06-01T08:09:06Z,2026-06-01T18:29:27Z,adv_1604,cmp_1604_3,preroll,mobile,DE,0.0010,USD
evt_8586b159,impression,2026-06-01T05:33:00Z,2026-06-01T05:24:07Z,adv_1576,cmp_1576_3,native_feed,tablet,GB,0.0125,USD
evt_8e86bf84,impression,2026-06-01T16:43:36Z,2026-06-01T22:40:48Z,adv_1583,cmp_1583_1,banner_300x250,mobile,GB,0.0003,USD
evt_8f86c117,impression,2026-06-01T15:14:41Z,2026-06-01T15:01:59Z,adv_1562,cmp_1562_2,preroll,tablet,unknown,0.0170,USD
evt_8c88faf5,click,2026-06-01T08:36:28Z,2026-06-01T07:27:43Z,adv_1611,cmp_1611_2,native_feed,tablet,US,0.0754,USD
evt_8b88f962,impression,2026-06-01T06:25:03Z,2026-06-01T14:29:45Z,adv_1611,cmp_1611_2,banner_728x90,tablet,DE,0.0093,USD
evt_8a88f7cf,impression,2026-06-01T12:03:25Z,2026-06-01T12:10:26Z,adv_1597,cmp_1597_2,banner_300x250,mobile,US,0.0029,INR
evt_8988f63c,impression,2026-06-01T04:13:38Z,2026-06-01T20:10:50Z,adv_1597,cmp_1597_3,banner_728x90,desktop,US,0.0026,USD
evt_8888f4a9,impression,2026-06-01T02:59:09Z,2026-06-01T04:04:07Z,adv_1597,cmp_1597_3,interstitial,mobile,GB,0.0069,USD
evt_8788f316,impression,2026-06-01T09:12:54Z,2026-06-01T21:41:22Z,adv_1562,cmp_1562_2,banner_300x250,desktop,CA,0.0146,USD
evt_8688f183,impression,2026-06-01T01:26:52Z,2026-06-01T00:15:43Z,adv_1611,cmp_1611_1,interstitial,mobile,AU,0.0153,USD
evt_8588eff0,impression,2026-06-01T01:16:22Z,2026-06-01T05:39:07Z,adv_1569,cmp_1569_3,preroll,mobile,IN,0.0003,USD
evt_9489078d,impression,2026-06-01T15:21:46Z,2026-06-01T19:11:19Z,adv_1604,cmp_1604_3,interstitial,tablet,DE,0.0108,USD
evt_938905fa,impression,2026-06-01T00:51:21Z,2026-06-01T13:25:15Z,adv_1611,cmp_1611_2,banner_728x90,ctv,,0.0087,USD
evt_f50a782f,impression,2026-06-01T08:08:24Z,2026-06-03T07:01:58Z,adv_1576,cmp_1576_3,interstitial,tablet,IN,0.0157,USD
evt_f40a769c,conversion,2026-06-01T17:47:51Z,2026-06-01T21:43:34Z,adv_1618,cmp_1618_2,preroll,ctv,,0.0000,USD
evt_f70a7b55,impression,2026-06-01T10:23:00Z,2026-06-01T07:52:54Z,adv_1562,cmp_1562_3,banner_300x250,mobile,SG,0.0116,USD
evt_f60a79c2,impression,2026-06-01T09:56:37Z,2026-06-01T20:39:04Z,adv_1562,cmp_1562_3,interstitial,ctv,,0.0127,USD
evt_f10a71e3,click,2026-06-01T03:07:36Z,2026-06-01T10:10:35Z,adv_1548,cmp_1548_2,preroll,ctv,,0.4691,USD
evt_f00a7050,impression,2026-06-01T16:55:23Z,2026-06-01T05:31:59Z,adv_1576,cmp_1576_1,interstitial,ctv,GB,0.0133,USD
evt_f30a7509,impression,2026-06-01T16:44:27Z,2026-06-01T06:28:22Z,adv_1618,cmp_1618_1,native_feed,desktop,IN,0.0178,USD
evt_f20a7376,impression,2026-06-01T17:48:45Z,2026-06-01T01:59:17Z,adv_1625,cmp_1625_3,native_feed,mobile,AU,0.0097,USD
evt_fd0a84c7,click,2026-06-01T05:20:21Z,2026-06-01T00:44:27Z,adv_1555,cmp_1555_3,interstitial,tablet,GB,0.5761,USD
evt_fc0a8334,impression,2026-06-01T12:32:01Z,2026-06-01T02:43:54Z,adv_1597,cmp_1597_3,banner_300x250,mobile,AU,0.0187,USD
evt_6f0766a6,impression,2026-06-01T08:57:18Z,2026-06-01T14:30:34Z,adv_1548,cmp_1548_3,interstitial,mobile,SG,0.0036,USD
evt_70076839,impression,2026-06-01T06:11:01Z,2026-06-01T22:35:39Z,adv_1569,cmp_1569_1,interstitial,desktop,IN,0.0140,USD
evt_6d076380,impression,2026-06-01T22:04:38Z,2026-06-01T02:32:21Z,adv_1625,cmp_1625_2,preroll,desktop,GB,0.0074,USD
evt_6e076513,impression,2026-06-01T19:08:53Z,2026-06-01T03:06:32Z,adv_1625,cmp_1625_3,interstitial,tablet,IN,0.0137,USD
evt_73076cf2,impression,2026-06-01T05:29:27Z,2026-06-01T18:01:06Z,adv_1562,cmp_1562_1,native_feed,tablet,,0.0120,INR
evt_74076e85,impression,2026-06-01T21:20:53Z,2026-06-01T17:11:40Z,adv_1625,cmp_1625_3,banner_728x90,mobile,IN,0.0061,USD
evt_710769cc,impression,2026-06-01T13:19:36Z,2026-06-01T06:48:43Z,adv_1555,cmp_1555_3,banner_300x250,tablet,,0.0177,USD
evt_72076b5f,impression,2026-06-01T14:03:48Z,2026-06-01T06:01:37Z,adv_1604,cmp_1604_1,banner_300x250,ctv,CA,0.0151,USD
evt_7707733e,click,2026-06-01T00:01:10Z,2026-06-01T11:36:44Z,adv_1548,cmp_1548_2,banner_728x90,mobile,IN,0.5112,USD
evt_780774d1,impression,2026-06-01T11:13:35Z,2026-06-01T18:41:35Z,adv_1597,cmp_1597_2,preroll,tablet,SG,0.0017,USD
evt_890550fd,impression,2026-06-01T18:22:15Z,2026-06-01T15:56:14Z,adv_1611,cmp_1611_3,preroll,tablet,DE,0.0198,USD
evt_890550fd,impression,2026-06-01T18:22:15Z,2026-06-01T15:56:14Z,adv_1611,cmp_1611_3,preroll,tablet,DE,0.0198,USD
evt_88054f6a,impression,2026-06-01T03:03:10Z,2026-06-01T20:42:04Z,adv_1590,cmp_1590_2,banner_300x250,desktop,IN,0.0085,USD
evt_87054dd7,impression,2026-06-01T11:08:27Z,2026-06-01T14:28:31Z,adv_1562,cmp_1562_1,banner_728x90,tablet,GB,0.0062,USD
evt_86054c44,impression,2026-06-01T09:32:12Z,2026-06-01T20:00:52Z,adv_1625,cmp_1625_3,native_feed,mobile,SG,0.0120,USD
evt_85054ab1,click,2026-06-01T04:19:37Z,2026-06-01T01:34:19Z,adv_1555,cmp_1555_2,native_feed,ctv,DE,0.2569,USD
evt_8405491e,click,2026-06-01T03:31:30Z,2026-06-01T08:43:25Z,adv_1583,cmp_1583_3,banner_300x250,ctv,unknown,0.7457,USD
evt_8305478b,impression,2026-06-01T08:20:33Z,2026-06-01T17:10:33Z,adv_1590,cmp_1590_2,interstitial,desktop,AU,0.0131,INR
evt_820545f8,impression,2026-06-01T23:14:02Z,2026-06-01T21:23:41Z,adv_1604,cmp_1604_2,interstitial,desktop,CA,0.0080,USD
evt_81054465,impression,2026-06-01T10:03:23Z,2026-06-01T13:20:16Z,adv_1597,cmp_1597_3,interstitial,mobile,US,0.0137,USD
evt_800542d2,impression,2026-06-01T18:33:55Z,2026-06-01T03:02:27Z,adv_1569,cmp_1569_2,interstitial,mobile,IN,0.0078,USD
evt_830308f4,impression,2026-06-01T16:57:31Z,2026-06-01T07:16:08Z,adv_1625,cmp_1625_3,banner_300x250,ctv,US,0.0133,USD
evt_84030a87,impression,2026-06-01T10:03:47Z,2026-06-01T14:51:00Z,adv_1618,cmp_1618_2,banner_300x250,mobile,CA,0.0144,USD
evt_85030c1a,click,2026-06-01T01:19:55Z,2026-06-01T10:46:28Z,adv_1548,cmp_1548_1,banner_728x90,mobile,,0.3581,INR
evt_86030dad,impression,2026-06-01T05:49:38Z,2026-06-01T01:59:37Z,adv_1576,cmp_1576_1,interstitial,desktop,CA,0.0164,INR
evt_7f0302a8,impression,2026-06-01T22:59:20Z,2026-06-01T06:54:19Z,adv_1583,cmp_1583_1,banner_728x90,desktop,DE,0.0025,USD
evt_8003043b,impression,2026-06-01T14:23:35Z,2026-06-01T13:02:59Z,adv_1604,cmp_1604_2,banner_300x250,desktop,GB,0.0110,USD
evt_810305ce,conversion,2026-06-01T06:42:05Z,2026-06-01T05:01:48Z,adv_1597,cmp_1597_3,banner_300x250,desktop,DE,0.0000,USD
evt_82030761,impression,2026-06-01T03:40:53Z,2026-06-02T18:33:50Z,adv_1569,cmp_1569_2,banner_728x90,ctv,DE,0.0100,USD
evt_7b02fc5c,click,2026-06-01T22:44:44Z,2026-06-01T19:06:39Z,adv_1576,cmp_1576_1,interstitial,tablet,US,0.4336,USD
evt_7c02fdef,impression,2026-06-01T03:51:04Z,2026-06-01T18:27:47Z,adv_1625,cmp_1625_2,banner_728x90,ctv,AU,0.0075,USD
evt_fcfff76b,impression,2026-06-01T17:47:37Z,2026-06-01T03:55:12Z,adv_1611,cmp_1611_2,banner_300x250,tablet,,0.0130,USD
evt_fbfff5d8,impression,2026-06-01T03:05:03Z,2026-06-01T06:34:15Z,adv_1618,cmp_1618_2,native_feed,mobile,,0.0139,INR
evt_fefffa91,impression,2026-06-01T16:57:20Z,2026-06-01T15:00:48Z,adv_1583,cmp_1583_2,native_feed,desktop,GB,0.0079,USD
evt_fdfff8fe,impression,2026-06-01T05:12:42Z,2026-06-01T01:46:47Z,adv_1569,cmp_1569_1,native_feed,tablet,US,0.0135,USD
evt_fffdb7,impression,2026-06-01T08:59:42Z,2026-06-02T14:51:17Z,adv_1597,cmp_1597_3,banner_300x250,mobile,IN,0.0049,USD
evt_fffffc24,impression,2026-06-01T23:01:34Z,2026-06-01T18:22:41Z,adv_1597,cmp_1597_1,native_feed,ctv,unknown,0.0084,USD
evt_30000dd,impression,2026-06-01T00:40:57Z,2026-06-01T14:27:16Z,adv_1548,cmp_1548_1,banner_728x90,desktop,,0.0071,USD
evt_1ffff4a,impression,2026-06-01T17:42:48Z,2026-06-01T11:55:47Z,adv_1625,cmp_1625_2,interstitial,tablet,GB,0.0004,USD
evt_f4ffead3,click,2026-06-01T18:28:30Z,2026-06-01T01:15:11Z,adv_1555,cmp_1555_1,banner_728x90,tablet,AU,0.7721,INR
evt_f3ffe940,impression,2026-06-01T23:53:31Z,2026-06-01T16:40:32Z,adv_1576,cmp_1576_3,banner_728x90,ctv,unknown,0.0116,USD
